"Year","Country","ExportsFASValueBasisYtdDec","GenImportsCIFValBasisYtdDec","1","2","1","2"
2002,"Morocco",122162,1083488,-7.09262,31.791702,-7.09262,31.791702
2002,"Egypt",476980,4200530,30.802498,26.820553,30.802498,26.820553
2002,"Equatorial Guinea",3106,20392,10.267895,1.650801,10.267895,1.650801
2002,"Cameroon",9642,15733013,12.354722,7.369722,12.354722,7.369722
2002,"Mali",0,21407,-3.996166,17.570692,-3.996166,17.570692
2002,"Guinea",28524,1112553,-9.696645,9.945587,-9.696645,9.945587
2002,"Sierra Leone",0,26903,-11.779889,8.460555,-11.779889,8.460555
2002,"Cote d'Ivoire",567721,291266449,-5.54708,7.539989,-5.54708,7.539989
2002,"Ghana",530510,26592371,-1.023194,7.946527,-1.023194,7.946527
2002,"Niger",2816,0,8.081666,17.607789,8.081666,17.607789
2002,"Nigeria",54217,9092142,8.675277,9.081999,8.675277,9.081999
2002,"Central African Republic",0,2576,20.939444,6.611111,20.939444,6.611111
2002,"Gabon",2624,0,11.609444,-0.803689,11.609444,-0.803689
2002,"Chad",3637,0,18.732207,15.454166,18.732207,15.454166
2002,"Benin",5000,0,2.315834,9.30769,2.315834,9.30769
2002,"Angola",4050,0,17.873887,-11.202692,17.873887,-11.202692
2002,"Congo (Brazzaville)",0,140237,15.827659,-0.228021,15.827659,-0.228021
2002,"Liberia",30619,0,-9.429499,6.428055,-9.429499,6.428055
2002,"Burundi",0,744931,29.918886,-3.373056,29.918886,-3.373056
2002,"Rwanda",0,2090541,29.873888,-1.940278,29.873888,-1.940278
2002,"Ethiopia",0,10555378,40.489673,9.145,40.489673,9.145
2002,"Djibouti",0,17381,42.590275,11.825138,42.590275,11.825138
2002,"Uganda",0,11494904,32.290275,1.373333,32.290275,1.373333
2002,"Kenya",97306,26252192,37.906193,-0.023559,37.906193,-0.023559
2002,"British Indian Ocean Territories",9300,118444,72.4242508,-7.3346232,72.4242508,-7.3346232
2002,"Tanzania",4500,1839337,34.888822,-6.369028,34.888822,-6.369028
2002,"Mauritius",3869,0,57.552152,-20.348404,57.552152,-20.348404
2002,"Madagascar",0,119270866,46.869107,-18.766947,46.869107,-18.766947
2002,"Comoros",0,5261462,43.3333,-11.6455,43.3333,-11.6455
2002,"South Africa",349710,3860881,22.937506,-30.559482,22.937506,-30.559482
2002,"Namibia",17016,0,18.49041,-22.95764,18.49041,-22.95764
2002,"Zambia",0,664646,27.849332,-13.133897,27.849332,-13.133897
2002,"Swaziland",54795,10979,31.465866,-26.522503,31.465866,-26.522503
2002,"Zimbabwe",0,1165216,29.154857,-19.015438,29.154857,-19.015438
2002,"Malawi",0,11217823,34.301525,-13.254308,34.301525,-13.254308
2003,"Canada",736119450,884877003,-106.346771,56.130366,-106.346771,56.130366
2003,"Mexico",125061689,279944898,-102.552784,23.634501,-102.552784,23.634501
2003,"Guatemala",3329240,225623688,-90.230759,15.783471,-90.230759,15.783471
2003,"Belize",553060,16889,-88.49765,17.189877,-88.49765,17.189877
2003,"El Salvador",1912397,48189971,-88.89653,13.794185,-88.89653,13.794185
2003,"Honduras",4313211,28170162,-86.241905,15.199999,-86.241905,15.199999
2003,"Nicaragua",1768723,42586876,-85.207229,12.865416,-85.207229,12.865416
2003,"Costa Rica",4612156,132785918,-83.753428,9.748917,-83.753428,9.748917
2003,"Panama",9247930,13478835,-80.782127,8.537981,-80.782127,8.537981
2003,"Bermuda",1038154,0,-64.7505,32.3078,-64.7505,32.3078
2003,"Bahamas",1776260,0,-77.39628,25.03428,-77.39628,25.03428
2003,"Cuba",51833,0,-77.781167,21.521757,-77.781167,21.521757
2003,"Jamaica",3330309,5310074,-77.297508,18.109581,-77.297508,18.109581
2003,"Turks and Caicos Islands",42740,0,-71.797928,21.694025,-71.797928,21.694025
2003,"Cayman Islands",162978,0,-81.2546,19.3133,-81.2546,19.3133
2003,"Haiti",48565,4393456,-72.285215,18.971187,-72.285215,18.971187
2003,"Dominican Republic",3749538,70676756,-70.162651,18.735693,-70.162651,18.735693
2003,"Anguilla",2752,0,-63.068615,18.220554,-63.068615,18.220554
2003,"British Virgin Islands",9307,43958,-64.639968,18.420695,-64.639968,18.420695
2003,"St Kitts and Nevis",12803,0,-62.782998,17.357822,-62.782998,17.357822
2003,"Antigua and Barbuda",52631,11711,-61.796428,17.060816,-61.796428,17.060816
2003,"Dominica",0,9470,-61.370976,15.414999,-61.370976,15.414999
2003,"St Lucia",189762,16210,-60.978893,13.909444,-60.978893,13.909444
2003,"St Vincent and the Grenadines",112376,0,-61.1971628,13.2528179,-61.1971628,13.2528179
2003,"Grenada",34018,1688403,-61.679,12.1165,-61.679,12.1165
2003,"Barbados",1397679,24533,-59.543198,13.193887,-59.543198,13.193887
2003,"Trinidad and Tobago",2562754,623763,-61.222503,10.691803,-61.222503,10.691803
2003,"Netherlands Antilles",844638,0,-68.2623822,12.2018902,-68.2623822,12.2018902
2003,"Aruba",944410,0,-69.968338,12.52111,-69.968338,12.52111
2003,"Guadeloupe",12127,0,-61.551,16.265,-61.551,16.265
2003,"Martinique",10450,0,-61.024174,14.641528,-61.024174,14.641528
2003,"Colombia",6974672,401778716,-74.297333,4.570868,-74.297333,4.570868
2003,"Venezuela",4861945,16091449,-66.58973,6.42375,-66.58973,6.42375
2003,"Guyana",55769,53351,-58.93018,4.860416,-58.93018,4.860416
2003,"Suriname",1135057,2415,-56.027783,3.919305,-56.027783,3.919305
2003,"Ecuador",1257918,74192880,-78.183406,-1.831239,-78.183406,-1.831239
2003,"Peru",4783094,77123444,-75.015152,-9.189967,-75.015152,-9.189967
2003,"Bolivia",496095,2589312,-63.588653,-16.290154,-63.588653,-16.290154
2003,"Chile",1901071,18316248,-71.542969,-35.675147,-71.542969,-35.675147
2003,"Brazil",2556986,498439704,-51.92528,-14.235004,-51.92528,-14.235004
2003,"Paraguay",0,593627,-58.443832,-23.442503,-58.443832,-23.442503
2003,"Uruguay",2427163,306475,-55.765835,-32.522779,-55.765835,-32.522779
2003,"Argentina",578960,34354350,-63.616672,-38.416097,-63.616672,-38.416097
2003,"Iceland",903596,0,-19.020835,64.963051,-19.020835,64.963051
2003,"Sweden",2388765,29303542,18.643501,60.128161,18.643501,60.128161
2003,"Norway",498205,440774,8.468946,60.472024,8.468946,60.472024
2003,"Finland",424121,1021539,25.748151,61.92411,25.748151,61.92411
2003,"Denmark",2082042,5073218,9.501785,56.26392,9.501785,56.26392
2003,"United Kingdom",21645814,78735863,-3.435973,55.378051,-3.435973,55.378051
2003,"Ireland",1666121,13204955,-7.6920536,53.1423672,-7.6920536,53.1423672
2003,"Netherlands",9995972,229761867,5.291266,52.132633,5.291266,52.132633
2003,"Belgium",3948234,66414494,4.469936,50.503887,4.469936,50.503887
2003,"Andorra",6651,0,1.521801,42.506285,1.521801,42.506285
2003,"Monaco",33217,0,7.4246158,43.7384176,7.4246158,43.7384176
2003,"France",5435814,66705043,2.213749,46.227638,2.213749,46.227638
2003,"Germany",24463464,156724285,10.451526,51.165691,10.451526,51.165691
2003,"Austria",143641,5819490,14.550072,47.516231,14.550072,47.516231
2003,"Czech Republic",51072,108131,15.472962,49.817492,15.472962,49.817492
2003,"Slovakia",7350,18027,19.699024,48.669026,19.699024,48.669026
2003,"Hungary",560563,1514155,19.503304,47.162494,19.503304,47.162494
2003,"Switzerland",912329,61072617,8.227512,46.818188,8.227512,46.818188
2003,"Estonia",141203,44984,25.013607,58.595272,25.013607,58.595272
2003,"Latvia",323125,359997,24.603189,56.879635,24.603189,56.879635
2003,"Lithuania",52640,239690,23.881275,55.169438,23.881275,55.169438
2003,"Poland",59564,10983004,19.145136,51.919438,19.145136,51.919438
2003,"Russia",21078439,1837851,105.318756,61.52401,105.318756,61.52401
2003,"Belarus",0,203847,27.953389,53.709807,27.953389,53.709807
2003,"Ukraine",394455,380655,31.16558,48.379433,31.16558,48.379433
2003,"Armenia",0,16493,45.038189,40.069099,45.038189,40.069099
2003,"Azerbaijan",9786,0,47.576927,40.143105,47.576927,40.143105
2003,"Georgia",33030,748237,-82.9000751,32.1656221,-82.9000751,32.1656221
2003,"Kazakhstan",4594,0,66.923684,48.019573,66.923684,48.019573
2003,"Kyrgyzstan",5322,0,74.766098,41.20438,74.766098,41.20438
2003,"Moldova",0,4543,28.369885,47.411631,28.369885,47.411631
2003,"Uzbekistan",0,46024,64.585262,41.377491,64.585262,41.377491
2003,"Spain",1939136,36401268,-3.74922,40.463667,-3.74922,40.463667
2003,"Portugal",70252,522242,-8.224454,39.399872,-8.224454,39.399872
2003,"Malta",43334,0,14.375416,35.937496,14.375416,35.937496
2003,"Italy",702054,44635671,12.56738,41.87194,12.56738,41.87194
2003,"Croatia",0,1647953,15.2,45.1,15.2,45.1
2003,"Slovenia",5114,124872,14.995463,46.151241,14.995463,46.151241
2003,"Bosnia and Herzegovina",0,486789,17.679076,43.915886,17.679076,43.915886
2003,"Macedonia",0,59108,21.745275,41.608635,21.745275,41.608635
2003,"Montenegro",0,170335,19.37439,42.708678,19.37439,42.708678
2003,"Albania",0,77673,20.168331,41.153332,20.168331,41.153332
2003,"Greece",719055,2520717,21.824312,39.074208,21.824312,39.074208
2003,"Romania",21241,58141,24.96676,45.943161,24.96676,45.943161
2003,"Bulgaria",88507,644253,25.48583,42.733883,25.48583,42.733883
2003,"Turkey",385359,21923920,35.243322,38.963745,35.243322,38.963745
2003,"Cyprus",316217,64316,33.429859,35.126413,33.429859,35.126413
2003,"Syria",0,6649205,38.996815,34.802075,38.996815,34.802075
2003,"Lebanon",1214052,853876,35.862285,33.854721,35.862285,33.854721
2003,"Iran",0,462298,53.688046,32.427908,53.688046,32.427908
2003,"Israel",6154215,17175361,34.851612,31.046051,34.851612,31.046051
2003,"Jordan",262751,403857,36.238414,30.585164,36.238414,30.585164
2003,"Kuwait",4387185,0,47.481766,29.31166,47.481766,29.31166
2003,"Saudi Arabia",12568494,36614,45.079162,23.885942,45.079162,23.885942
2003,"Qatar",858465,0,51.183884,25.354826,51.183884,25.354826
2003,"United Arab Emirates",4766117,184863,53.847818,23.424076,53.847818,23.424076
2003,"Yemen",36390,4603042,48.516388,15.552727,48.516388,15.552727
2003,"Oman",448170,0,55.975413,21.4735329,55.975413,21.4735329
2003,"Bahrain",727486,0,50.5577,26.0667,50.5577,26.0667
2003,"Afghanistan",0,2311,67.709953,33.93911,67.709953,33.93911
2003,"India",967437,85769696,78.96288,20.593684,78.96288,20.593684
2003,"Pakistan",29362,3769631,69.345116,30.375321,69.345116,30.375321
2003,"Nepal",3171,11763,84.124008,28.394857,84.124008,28.394857
2003,"Bangladesh",24719,28689,90.356331,23.684994,90.356331,23.684994
2003,"Sri Lanka",181839,22961911,80.771797,7.873054,80.771797,7.873054
2003,"Thailand",6400890,15720594,100.992541,15.870032,100.992541,15.870032
2003,"Vietnam",372421,111229081,108.277199,14.058324,108.277199,14.058324
2003,"Laos",0,76210,102.495496,19.85627,102.495496,19.85627
2003,"Cambodia",33608,0,104.990963,12.565679,104.990963,12.565679
2003,"Malaysia",4764004,98575031,101.975766,4.210484,101.975766,4.210484
2003,"Singapore",21951662,48418970,103.819836,1.352083,103.819836,1.352083
2003,"Indonesia",1981861,498541835,113.921327,-0.789275,113.921327,-0.789275
2003,"Timor-Leste",0,54525,125.727539,-8.874217,125.727539,-8.874217
2003,"Brunei",124578,32648,114.727669,4.535277,114.727669,4.535277
2003,"Philippines",16443481,4769936,121.774017,12.879721,121.774017,12.879721
2003,"Macau",0,18200,113.543873,22.198745,113.543873,22.198745
2003,"China",14709271,97321073,104.195397,35.86166,104.195397,35.86166
2003,"Korea, South",43114983,3699113,127.766922,35.907757,127.766922,35.907757
2003,"Hong Kong",12359967,3143310,114.109497,22.396428,114.109497,22.396428
2003,"Taiwan",16218327,5560933,120.960515,23.69781,120.960515,23.69781
2003,"Japan",62836424,7693932,138.252924,36.204824,138.252924,36.204824
2003,"Australia",5569808,1838385,133.775136,-25.274398,133.775136,-25.274398
2003,"Papua New Guinea",0,35593477,143.95555,-6.314993,143.95555,-6.314993
2003,"New Zealand",1986052,643182,174.885971,-40.900557,174.885971,-40.900557
2003,"Vanuatu",0,35391,166.959158,-15.376706,166.959158,-15.376706
2003,"Pitcairn Islands",7049,0,-128.3242376,-24.3767537,-128.3242376,-24.3767537
2003,"New Caledonia",38678,0,165.618042,-20.904305,165.618042,-20.904305
2003,"French Polynesia",304853,1137973,-149.406843,-17.679742,-149.406843,-17.679742
2003,"Marshall Islands",80772,0,166.8417424,11.3246908,166.8417424,11.3246908
2003,"Micronesia",35951,0,158.2225229,6.8874581,158.2225229,6.8874581
2003,"Palau",312758,0,134.58252,7.51498,134.58252,7.51498
2003,"Fiji",7667,302053,178.065032,-17.713371,178.065032,-17.713371
2003,"Tonga",0,3915574,-175.198242,-21.178986,-175.198242,-21.178986
2003,"Morocco",38346,1809759,-7.09262,31.791702,-7.09262,31.791702
2003,"Tunisia",133468,23100,9.537499,33.886917,9.537499,33.886917
2003,"Egypt",406347,3140069,30.802498,26.820553,30.802498,26.820553
2003,"Equatorial Guinea",3574,39225,10.267895,1.650801,10.267895,1.650801
2003,"Mauritania",0,11396,-10.940835,21.00789,-10.940835,21.00789
2003,"Cameroon",0,19205879,12.354722,7.369722,12.354722,7.369722
2003,"Guinea",19611,242425,-9.696645,9.945587,-9.696645,9.945587
2003,"Sierra Leone",0,3978,-11.779889,8.460555,-11.779889,8.460555
2003,"Cote d'Ivoire",0,423513687,-5.54708,7.539989,-5.54708,7.539989
2003,"Ghana",197527,8009935,-1.023194,7.946527,-1.023194,7.946527
2003,"Niger",14966,0,8.081666,17.607789,8.081666,17.607789
2003,"Nigeria",55738,42768561,8.675277,9.081999,8.675277,9.081999
2003,"Burkina Faso",0,105906,-1.561593,12.238333,-1.561593,12.238333
2003,"Benin",66454,0,2.315834,9.30769,2.315834,9.30769
2003,"Angola",0,2890,17.873887,-11.202692,17.873887,-11.202692
2003,"Congo (Brazzaville)",30555,275207,15.827659,-0.228021,15.827659,-0.228021
2003,"Liberia",40970,0,-9.429499,6.428055,-9.429499,6.428055
2003,"Congo (Kinshasa)",0,493632,21.758664,-4.038333,21.758664,-4.038333
2003,"Burundi",0,6472985,29.918886,-3.373056,29.918886,-3.373056
2003,"Rwanda",0,1981282,29.873888,-1.940278,29.873888,-1.940278
2003,"Ethiopia",0,13812874,40.489673,9.145,40.489673,9.145
2003,"Uganda",0,29960792,32.290275,1.373333,32.290275,1.373333
2003,"Kenya",4608,25743880,37.906193,-0.023559,37.906193,-0.023559
2003,"British Indian Ocean Territories",0,101325,72.4242508,-7.3346232,72.4242508,-7.3346232
2003,"Tanzania",0,3509649,34.888822,-6.369028,34.888822,-6.369028
2003,"Mauritius",0,22100,57.552152,-20.348404,57.552152,-20.348404
2003,"Mozambique",0,13198,35.529562,-18.665695,35.529562,-18.665695
2003,"Madagascar",6314,180751188,46.869107,-18.766947,46.869107,-18.766947
2003,"Comoros",46782,3971042,43.3333,-11.6455,43.3333,-11.6455
2003,"South Africa",451534,3990521,22.937506,-30.559482,22.937506,-30.559482
2003,"Namibia",11274,0,18.49041,-22.95764,18.49041,-22.95764
2003,"Zambia",39356,917831,27.849332,-13.133897,27.849332,-13.133897
2003,"Zimbabwe",0,1532021,29.154857,-19.015438,29.154857,-19.015438
2003,"Malawi",0,7623953,34.301525,-13.254308,34.301525,-13.254308
2004,"Canada",806655679,915848102,-106.346771,56.130366,-106.346771,56.130366
2004,"Mexico",136095435,314638740,-102.552784,23.634501,-102.552784,23.634501
2004,"Guatemala",3319331,225508587,-90.230759,15.783471,-90.230759,15.783471
2004,"Belize",629598,0,-88.49765,17.189877,-88.49765,17.189877
2004,"El Salvador",2463393,52087349,-88.89653,13.794185,-88.89653,13.794185
2004,"Honduras",1885444,49102178,-86.241905,15.199999,-86.241905,15.199999
2004,"Nicaragua",683917,56211153,-85.207229,12.865416,-85.207229,12.865416
2004,"Costa Rica",4778148,158581099,-83.753428,9.748917,-83.753428,9.748917
2004,"Panama",5796215,10925872,-80.782127,8.537981,-80.782127,8.537981
2004,"Bermuda",1175536,0,-64.7505,32.3078,-64.7505,32.3078
2004,"Bahamas",2744732,0,-77.39628,25.03428,-77.39628,25.03428
2004,"Cuba",763649,0,-77.781167,21.521757,-77.781167,21.521757
2004,"Jamaica",3277727,4433926,-77.297508,18.109581,-77.297508,18.109581
2004,"Turks and Caicos Islands",80524,0,-71.797928,21.694025,-71.797928,21.694025
2004,"Cayman Islands",278408,0,-81.2546,19.3133,-81.2546,19.3133
2004,"Haiti",253445,3290597,-72.285215,18.971187,-72.285215,18.971187
2004,"Dominican Republic",2519091,44576545,-70.162651,18.735693,-70.162651,18.735693
2004,"Anguilla",11725,0,-63.068615,18.220554,-63.068615,18.220554
2004,"British Virgin Islands",131976,0,-64.639968,18.420695,-64.639968,18.420695
2004,"St Kitts and Nevis",49261,0,-62.782998,17.357822,-62.782998,17.357822
2004,"Antigua and Barbuda",163241,0,-61.796428,17.060816,-61.796428,17.060816
2004,"Dominica",23693,26116,-61.370976,15.414999,-61.370976,15.414999
2004,"St Lucia",331560,14106,-60.978893,13.909444,-60.978893,13.909444
2004,"St Vincent and the Grenadines",74852,0,-61.1971628,13.2528179,-61.1971628,13.2528179
2004,"Grenada",34588,1358889,-61.679,12.1165,-61.679,12.1165
2004,"Barbados",1149354,16097,-59.543198,13.193887,-59.543198,13.193887
2004,"Trinidad and Tobago",2743833,552865,-61.222503,10.691803,-61.222503,10.691803
2004,"Netherlands Antilles",1135831,0,-68.2623822,12.2018902,-68.2623822,12.2018902
2004,"Aruba",1191920,0,-69.968338,12.52111,-69.968338,12.52111
2004,"Guadeloupe",17722,0,-61.551,16.265,-61.551,16.265
2004,"Martinique",3193,0,-61.024174,14.641528,-61.024174,14.641528
2004,"Colombia",10358482,438301846,-74.297333,4.570868,-74.297333,4.570868
2004,"Venezuela",6415475,13919922,-66.58973,6.42375,-66.58973,6.42375
2004,"Guyana",366622,37477,-58.93018,4.860416,-58.93018,4.860416
2004,"Suriname",427452,0,-56.027783,3.919305,-56.027783,3.919305
2004,"Ecuador",2007216,82467236,-78.183406,-1.831239,-78.183406,-1.831239
2004,"Peru",3189437,102112376,-75.015152,-9.189967,-75.015152,-9.189967
2004,"Bolivia",586367,2127994,-63.588653,-16.290154,-63.588653,-16.290154
2004,"Chile",2068483,23034381,-71.542969,-35.675147,-71.542969,-35.675147
2004,"Brazil",2500333,551825463,-51.92528,-14.235004,-51.92528,-14.235004
2004,"Paraguay",101891,528790,-58.443832,-23.442503,-58.443832,-23.442503
2004,"Uruguay",1363811,442900,-55.765835,-32.522779,-55.765835,-32.522779
2004,"Argentina",454358,41175052,-63.616672,-38.416097,-63.616672,-38.416097
2004,"Iceland",698836,0,-19.020835,64.963051,-19.020835,64.963051
2004,"Sweden",1704521,33559448,18.643501,60.128161,18.643501,60.128161
2004,"Svalbard, Jan Mayen Island",3483,0,23.670272,77.553604,23.670272,77.553604
2004,"Norway",447162,314458,8.468946,60.472024,8.468946,60.472024
2004,"Finland",501379,415303,25.748151,61.92411,25.748151,61.92411
2004,"Denmark",2595509,4707197,9.501785,56.26392,9.501785,56.26392
2004,"United Kingdom",27055173,85933283,-3.435973,55.378051,-3.435973,55.378051
2004,"Ireland",2277119,17844052,-7.6920536,53.1423672,-7.6920536,53.1423672
2004,"Netherlands",12257403,229121204,5.291266,52.132633,5.291266,52.132633
2004,"Belgium",3965148,80842026,4.469936,50.503887,4.469936,50.503887
2004,"Luxembourg",0,6797,6.129583,49.815273,6.129583,49.815273
2004,"France",4412378,65725999,2.213749,46.227638,2.213749,46.227638
2004,"Germany",46820232,187478286,10.451526,51.165691,10.451526,51.165691
2004,"Austria",215292,6554132,14.550072,47.516231,14.550072,47.516231
2004,"Czech Republic",47510,434589,15.472962,49.817492,15.472962,49.817492
2004,"Slovakia",7700,9098,19.699024,48.669026,19.699024,48.669026
2004,"Hungary",327272,1371736,19.503304,47.162494,19.503304,47.162494
