Year,SITC,sitc_sdesc,Country,Export,Import
2009,071,COFFEE AND COFFEE SUBSTITUTES,Congo (Kinshasa),0,100153
2009,071,COFFEE AND COFFEE SUBSTITUTES,Burundi,0,4176482
2009,071,COFFEE AND COFFEE SUBSTITUTES,Rwanda,0,14028941
2009,071,COFFEE AND COFFEE SUBSTITUTES,Ethiopia,0,39589474
2009,071,COFFEE AND COFFEE SUBSTITUTES,Djibouti,0,183572
2009,071,COFFEE AND COFFEE SUBSTITUTES,Uganda,0,13792076
2009,071,COFFEE AND COFFEE SUBSTITUTES,Kenya,0,33760919
2009,071,COFFEE AND COFFEE SUBSTITUTES,Tanzania,0,24053597
2009,071,COFFEE AND COFFEE SUBSTITUTES,Madagascar,0,91271
2009,071,COFFEE AND COFFEE SUBSTITUTES,South Africa,740181,242665
2009,071,COFFEE AND COFFEE SUBSTITUTES,Namibia,19159,0
2009,071,COFFEE AND COFFEE SUBSTITUTES,Zambia,0,344356
2009,071,COFFEE AND COFFEE SUBSTITUTES,Zimbabwe,0,357298
2009,071,COFFEE AND COFFEE SUBSTITUTES,Malawi,0,656497
2010,071,COFFEE AND COFFEE SUBSTITUTES,Canada,625985275,278557441
2010,071,COFFEE AND COFFEE SUBSTITUTES,Mexico,33836671,348657553
2010,071,COFFEE AND COFFEE SUBSTITUTES,Guatemala,195097,301106632
2010,071,COFFEE AND COFFEE SUBSTITUTES,Belize,1784299,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,El Salvador,207391,81478914
2010,071,COFFEE AND COFFEE SUBSTITUTES,Honduras,90041,79074669
2010,071,COFFEE AND COFFEE SUBSTITUTES,Nicaragua,2688,168543407
2010,071,COFFEE AND COFFEE SUBSTITUTES,Costa Rica,2102393,165035641
2010,071,COFFEE AND COFFEE SUBSTITUTES,Panama,704793,7987571
2010,071,COFFEE AND COFFEE SUBSTITUTES,Bermuda,1798357,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Bahamas,1508289,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Jamaica,415874,4391906
2010,071,COFFEE AND COFFEE SUBSTITUTES,Turks and Caicos Islands,64165,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Cayman Islands,476899,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Haiti,9517,121066
2010,071,COFFEE AND COFFEE SUBSTITUTES,Dominican Republic,677063,1726219
2010,071,COFFEE AND COFFEE SUBSTITUTES,British Virgin Islands,296266,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,St Kitts and Nevis,18658,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Antigua and Barbuda,40108,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Dominica,11040,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,St Lucia,130576,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,St Vincent and the Grenadines,27068,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Grenada,13348,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Barbados,325311,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Trinidad and Tobago,1096014,6552
2010,071,COFFEE AND COFFEE SUBSTITUTES,Netherlands Antilles,126713,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Aruba,208545,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Martinique,30790,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Colombia,1112055,930423372
2010,071,COFFEE AND COFFEE SUBSTITUTES,Venezuela,165082,778410
2010,071,COFFEE AND COFFEE SUBSTITUTES,Guyana,90851,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Ecuador,204662,13234700
2010,071,COFFEE AND COFFEE SUBSTITUTES,Peru,611079,219447007
2010,071,COFFEE AND COFFEE SUBSTITUTES,Bolivia,0,4030783
2010,071,COFFEE AND COFFEE SUBSTITUTES,Chile,719216,100493
2010,071,COFFEE AND COFFEE SUBSTITUTES,Brazil,542300,1199474246
2010,071,COFFEE AND COFFEE SUBSTITUTES,Paraguay,0,6593
2010,071,COFFEE AND COFFEE SUBSTITUTES,Uruguay,445010,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Argentina,744379,14421
2010,071,COFFEE AND COFFEE SUBSTITUTES,Iceland,84098,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Sweden,844117,31689554
2010,071,COFFEE AND COFFEE SUBSTITUTES,Norway,301085,39031
2010,071,COFFEE AND COFFEE SUBSTITUTES,Finland,78772,30459
2010,071,COFFEE AND COFFEE SUBSTITUTES,Denmark,1007344,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,United Kingdom,4128252,6832203
2010,071,COFFEE AND COFFEE SUBSTITUTES,Ireland,177271,20084
2010,071,COFFEE AND COFFEE SUBSTITUTES,Netherlands,2958567,3276972
2010,071,COFFEE AND COFFEE SUBSTITUTES,Belgium,3253313,3963159
2010,071,COFFEE AND COFFEE SUBSTITUTES,Andorra,89598,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,France,4326678,5129258
2010,071,COFFEE AND COFFEE SUBSTITUTES,Germany,14377186,138467928
2010,071,COFFEE AND COFFEE SUBSTITUTES,Austria,3102,408176
2010,071,COFFEE AND COFFEE SUBSTITUTES,Czech Republic,83012,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Switzerland,439436,64454359
2010,071,COFFEE AND COFFEE SUBSTITUTES,Estonia,303000,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Latvia,1410037,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Lithuania,6498,5726
2010,071,COFFEE AND COFFEE SUBSTITUTES,Poland,1954493,1163426
2010,071,COFFEE AND COFFEE SUBSTITUTES,Russia,28308833,54976
2010,071,COFFEE AND COFFEE SUBSTITUTES,Ukraine,44343,152911
2010,071,COFFEE AND COFFEE SUBSTITUTES,Georgia,5000,35016
2010,071,COFFEE AND COFFEE SUBSTITUTES,Spain,1367997,9359852
2010,071,COFFEE AND COFFEE SUBSTITUTES,Portugal,7675,1199567
2010,071,COFFEE AND COFFEE SUBSTITUTES,Gibraltar,76727,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Italy,1484603,50361521
2010,071,COFFEE AND COFFEE SUBSTITUTES,Croatia,0,215249
2010,071,COFFEE AND COFFEE SUBSTITUTES,Slovenia,0,6564
2010,071,COFFEE AND COFFEE SUBSTITUTES,Bosnia and Herzegovina,0,1381999
2010,071,COFFEE AND COFFEE SUBSTITUTES,Macedonia,0,79809
2010,071,COFFEE AND COFFEE SUBSTITUTES,Serbia,0,284772
2010,071,COFFEE AND COFFEE SUBSTITUTES,Montenegro,0,7302
2010,071,COFFEE AND COFFEE SUBSTITUTES,Greece,697055,2164472
2010,071,COFFEE AND COFFEE SUBSTITUTES,Romania,0,78464
2010,071,COFFEE AND COFFEE SUBSTITUTES,Bulgaria,22527,15682
2010,071,COFFEE AND COFFEE SUBSTITUTES,Turkey,155566,371233
2010,071,COFFEE AND COFFEE SUBSTITUTES,Cyprus,269753,89388
2010,071,COFFEE AND COFFEE SUBSTITUTES,Syria,0,37362
2010,071,COFFEE AND COFFEE SUBSTITUTES,Lebanon,424025,1035392
2010,071,COFFEE AND COFFEE SUBSTITUTES,Israel,387906,1955394
2010,071,COFFEE AND COFFEE SUBSTITUTES,Jordan,142639,289478
2010,071,COFFEE AND COFFEE SUBSTITUTES,Kuwait,734386,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Saudi Arabia,3418605,79671
2010,071,COFFEE AND COFFEE SUBSTITUTES,Qatar,306116,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,United Arab Emirates,1514255,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Yemen,30341,3263886
2010,071,COFFEE AND COFFEE SUBSTITUTES,Oman,47067,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Bahrain,208742,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Afghanistan,14000,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,India,430374,19077210
2010,071,COFFEE AND COFFEE SUBSTITUTES,Pakistan,3000,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Sri Lanka,12888,58447
2010,071,COFFEE AND COFFEE SUBSTITUTES,Thailand,1143059,2192193
2010,071,COFFEE AND COFFEE SUBSTITUTES,Vietnam,128247,391991693
2010,071,COFFEE AND COFFEE SUBSTITUTES,Laos,0,1280471
2010,071,COFFEE AND COFFEE SUBSTITUTES,Cambodia,157700,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Malaysia,1688579,30265915
2010,071,COFFEE AND COFFEE SUBSTITUTES,Singapore,14929690,438465
2010,071,COFFEE AND COFFEE SUBSTITUTES,Indonesia,874906,245471105
2010,071,COFFEE AND COFFEE SUBSTITUTES,Brunei,62225,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Philippines,2853138,95503
2010,071,COFFEE AND COFFEE SUBSTITUTES,China,10545334,29974968
2010,071,COFFEE AND COFFEE SUBSTITUTES,Mongolia,2640,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,"Korea, South",28655391,5449252
2010,071,COFFEE AND COFFEE SUBSTITUTES,Hong Kong,5612606,29252
2010,071,COFFEE AND COFFEE SUBSTITUTES,Taiwan,7499557,579782
2010,071,COFFEE AND COFFEE SUBSTITUTES,Japan,53030081,8413151
2010,071,COFFEE AND COFFEE SUBSTITUTES,Australia,1831317,54209
2010,071,COFFEE AND COFFEE SUBSTITUTES,Papua New Guinea,0,42474410
2010,071,COFFEE AND COFFEE SUBSTITUTES,New Zealand,1033185,5650
2010,071,COFFEE AND COFFEE SUBSTITUTES,Samoa,9295,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,French Polynesia,12837,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Marshall Islands,15163,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Micronesia,16942,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Palau,14736,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Fiji,26082,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Morocco,54631,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Egypt,111993,192495
2010,071,COFFEE AND COFFEE SUBSTITUTES,Equatorial Guinea,55643,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Cameroon,0,6346682
2010,071,COFFEE AND COFFEE SUBSTITUTES,Senegal,0,8619
2010,071,COFFEE AND COFFEE SUBSTITUTES,Guinea,2632,448417
2010,071,COFFEE AND COFFEE SUBSTITUTES,Cote d'Ivoire,0,3333627
2010,071,COFFEE AND COFFEE SUBSTITUTES,Ghana,0,9525
2010,071,COFFEE AND COFFEE SUBSTITUTES,Nigeria,60573,95514
2010,071,COFFEE AND COFFEE SUBSTITUTES,Congo (Brazzaville),0,97225
2010,071,COFFEE AND COFFEE SUBSTITUTES,Cabo Verde,0,32782
2010,071,COFFEE AND COFFEE SUBSTITUTES,Congo (Kinshasa),0,1377716
2010,071,COFFEE AND COFFEE SUBSTITUTES,Burundi,0,3408361
2010,071,COFFEE AND COFFEE SUBSTITUTES,Rwanda,0,19137817
2010,071,COFFEE AND COFFEE SUBSTITUTES,Ethiopia,0,73168628
2010,071,COFFEE AND COFFEE SUBSTITUTES,Djibouti,0,647982
2010,071,COFFEE AND COFFEE SUBSTITUTES,Uganda,0,28106772
2010,071,COFFEE AND COFFEE SUBSTITUTES,Kenya,10000,33511008
2010,071,COFFEE AND COFFEE SUBSTITUTES,Tanzania,0,15755579
2010,071,COFFEE AND COFFEE SUBSTITUTES,Madagascar,0,490991
2010,071,COFFEE AND COFFEE SUBSTITUTES,South Africa,1103147,133276
2010,071,COFFEE AND COFFEE SUBSTITUTES,Namibia,66012,0
2010,071,COFFEE AND COFFEE SUBSTITUTES,Zambia,0,155291
2010,071,COFFEE AND COFFEE SUBSTITUTES,Zimbabwe,0,415789
2010,071,COFFEE AND COFFEE SUBSTITUTES,Malawi,0,281972
2011,071,COFFEE AND COFFEE SUBSTITUTES,Canada,856044422,416694450
2011,071,COFFEE AND COFFEE SUBSTITUTES,Mexico,33814407,608799410
2011,071,COFFEE AND COFFEE SUBSTITUTES,Guatemala,621475,591258993
2011,071,COFFEE AND COFFEE SUBSTITUTES,Belize,2823202,6956
2011,071,COFFEE AND COFFEE SUBSTITUTES,El Salvador,458220,206298471
2011,071,COFFEE AND COFFEE SUBSTITUTES,Honduras,131854,234643706
2011,071,COFFEE AND COFFEE SUBSTITUTES,Nicaragua,3018,226337868
2011,071,COFFEE AND COFFEE SUBSTITUTES,Costa Rica,251909,259163683
2011,071,COFFEE AND COFFEE SUBSTITUTES,Panama,389389,8459678
2011,071,COFFEE AND COFFEE SUBSTITUTES,Bermuda,2245765,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Bahamas,1767946,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Jamaica,958539,2867906
2011,071,COFFEE AND COFFEE SUBSTITUTES,Turks and Caicos Islands,130069,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Cayman Islands,706530,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Haiti,28937,464803
2011,071,COFFEE AND COFFEE SUBSTITUTES,Dominican Republic,981194,7624621
2011,071,COFFEE AND COFFEE SUBSTITUTES,British Virgin Islands,74660,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,St Kitts and Nevis,26207,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Antigua and Barbuda,113821,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Dominica,31552,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,St Lucia,133865,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,St Vincent and the Grenadines,9871,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Grenada,42694,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Barbados,313445,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Trinidad and Tobago,726691,7368
2011,071,COFFEE AND COFFEE SUBSTITUTES,Netherlands Antilles,77494,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Sint Maarten,46447,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Curacao,18698,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Aruba,281529,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Guadeloupe,3179,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Colombia,3749777,1474725957
2011,071,COFFEE AND COFFEE SUBSTITUTES,Venezuela,0,9563
2011,071,COFFEE AND COFFEE SUBSTITUTES,Guyana,261986,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Suriname,130523,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Ecuador,150689,22978563
2011,071,COFFEE AND COFFEE SUBSTITUTES,Peru,719156,380260014
2011,071,COFFEE AND COFFEE SUBSTITUTES,Bolivia,0,5872159
2011,071,COFFEE AND COFFEE SUBSTITUTES,Chile,969073,86768
2011,071,COFFEE AND COFFEE SUBSTITUTES,Brazil,989332,2092104491
2011,071,COFFEE AND COFFEE SUBSTITUTES,Paraguay,9484,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Uruguay,13482,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Argentina,1192903,249119
2011,071,COFFEE AND COFFEE SUBSTITUTES,Iceland,119809,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Sweden,1406807,34958413
2011,071,COFFEE AND COFFEE SUBSTITUTES,Norway,33771,17405
2011,071,COFFEE AND COFFEE SUBSTITUTES,Finland,87780,26967
2011,071,COFFEE AND COFFEE SUBSTITUTES,Denmark,1033761,38583
2011,071,COFFEE AND COFFEE SUBSTITUTES,United Kingdom,4920796,5666221
2011,071,COFFEE AND COFFEE SUBSTITUTES,Ireland,48884,84710
2011,071,COFFEE AND COFFEE SUBSTITUTES,Netherlands,2113885,4901327
2011,071,COFFEE AND COFFEE SUBSTITUTES,Belgium,1249575,8441207
2011,071,COFFEE AND COFFEE SUBSTITUTES,Andorra,184138,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,France,3286561,4694041
2011,071,COFFEE AND COFFEE SUBSTITUTES,Germany,57565099,217938504
2011,071,COFFEE AND COFFEE SUBSTITUTES,Austria,0,500390
2011,071,COFFEE AND COFFEE SUBSTITUTES,Czech Republic,30648,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Switzerland,701040,87877582
2011,071,COFFEE AND COFFEE SUBSTITUTES,Estonia,511815,110746
2011,071,COFFEE AND COFFEE SUBSTITUTES,Latvia,2081075,4272
2011,071,COFFEE AND COFFEE SUBSTITUTES,Lithuania,11897,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Poland,1415992,1399246
2011,071,COFFEE AND COFFEE SUBSTITUTES,Russia,34039181,152954
2011,071,COFFEE AND COFFEE SUBSTITUTES,Belarus,6090,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Ukraine,0,68424
2011,071,COFFEE AND COFFEE SUBSTITUTES,Georgia,4500,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Spain,373091,6514843
2011,071,COFFEE AND COFFEE SUBSTITUTES,Portugal,16541,1593919
2011,071,COFFEE AND COFFEE SUBSTITUTES,Italy,2016339,63589852
2011,071,COFFEE AND COFFEE SUBSTITUTES,Croatia,0,399954
2011,071,COFFEE AND COFFEE SUBSTITUTES,Slovenia,49507,10062
2011,071,COFFEE AND COFFEE SUBSTITUTES,Bosnia and Herzegovina,0,1017137
2011,071,COFFEE AND COFFEE SUBSTITUTES,Macedonia,0,103753
2011,071,COFFEE AND COFFEE SUBSTITUTES,Serbia,42220,418889
2011,071,COFFEE AND COFFEE SUBSTITUTES,Montenegro,0,19432
2011,071,COFFEE AND COFFEE SUBSTITUTES,Albania,74852,8000
2011,071,COFFEE AND COFFEE SUBSTITUTES,Greece,597061,2646736
2011,071,COFFEE AND COFFEE SUBSTITUTES,Romania,0,14969
2011,071,COFFEE AND COFFEE SUBSTITUTES,Bulgaria,22069,30665
2011,071,COFFEE AND COFFEE SUBSTITUTES,Turkey,224602,364476
2011,071,COFFEE AND COFFEE SUBSTITUTES,Cyprus,104495,45255
2011,071,COFFEE AND COFFEE SUBSTITUTES,Syria,0,83440
2011,071,COFFEE AND COFFEE SUBSTITUTES,Lebanon,336044,1291136
2011,071,COFFEE AND COFFEE SUBSTITUTES,Iraq,5529,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Israel,345694,2079714
2011,071,COFFEE AND COFFEE SUBSTITUTES,Jordan,51130,428047
2011,071,COFFEE AND COFFEE SUBSTITUTES,Kuwait,745240,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Saudi Arabia,4502581,61509
2011,071,COFFEE AND COFFEE SUBSTITUTES,Qatar,569459,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,United Arab Emirates,929133,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Yemen,54961,437763
2011,071,COFFEE AND COFFEE SUBSTITUTES,Oman,25940,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Bahrain,150547,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Afghanistan,9524,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,India,427694,30244891
2011,071,COFFEE AND COFFEE SUBSTITUTES,Pakistan,17897,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Nepal,0,13233
2011,071,COFFEE AND COFFEE SUBSTITUTES,Bangladesh,0,52114
2011,071,COFFEE AND COFFEE SUBSTITUTES,Sri Lanka,75135,52716
2011,071,COFFEE AND COFFEE SUBSTITUTES,Thailand,1059026,2159680
2011,071,COFFEE AND COFFEE SUBSTITUTES,Vietnam,320788,519457710
2011,071,COFFEE AND COFFEE SUBSTITUTES,Laos,0,7874406
2011,071,COFFEE AND COFFEE SUBSTITUTES,Cambodia,98300,7440
2011,071,COFFEE AND COFFEE SUBSTITUTES,Malaysia,2084824,44466223
2011,071,COFFEE AND COFFEE SUBSTITUTES,Singapore,17159985,2698563
2011,071,COFFEE AND COFFEE SUBSTITUTES,Indonesia,4978128,336223734
2011,071,COFFEE AND COFFEE SUBSTITUTES,Brunei,84621,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Philippines,3318776,214584
2011,071,COFFEE AND COFFEE SUBSTITUTES,Macau,2850,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,China,13809868,27674503
2011,071,COFFEE AND COFFEE SUBSTITUTES,Mongolia,4850,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,"Korea, South",39382940,6645708
2011,071,COFFEE AND COFFEE SUBSTITUTES,Hong Kong,4943508,26228
2011,071,COFFEE AND COFFEE SUBSTITUTES,Taiwan,11443657,563097
2011,071,COFFEE AND COFFEE SUBSTITUTES,Japan,67781325,11150353
2011,071,COFFEE AND COFFEE SUBSTITUTES,Australia,1851739,43578
2011,071,COFFEE AND COFFEE SUBSTITUTES,Papua New Guinea,0,75282767
2011,071,COFFEE AND COFFEE SUBSTITUTES,New Zealand,1065411,4953
2011,071,COFFEE AND COFFEE SUBSTITUTES,Samoa,10250,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,French Polynesia,114875,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Marshall Islands,32256,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Micronesia,37106,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Palau,28819,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Fiji,16740,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Egypt,111236,654609
2011,071,COFFEE AND COFFEE SUBSTITUTES,Equatorial Guinea,73095,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Cameroon,22638,11978590
2011,071,COFFEE AND COFFEE SUBSTITUTES,Senegal,0,4587
2011,071,COFFEE AND COFFEE SUBSTITUTES,Guinea,3263,1884971
2011,071,COFFEE AND COFFEE SUBSTITUTES,Cote d'Ivoire,0,135942
2011,071,COFFEE AND COFFEE SUBSTITUTES,Ghana,0,10375
2011,071,COFFEE AND COFFEE SUBSTITUTES,Gambia,5000,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Togo,0,2086404
2011,071,COFFEE AND COFFEE SUBSTITUTES,Nigeria,153868,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Angola,15300,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Congo (Brazzaville),0,254024
2011,071,COFFEE AND COFFEE SUBSTITUTES,Guinea-Bissau,0,167237
2011,071,COFFEE AND COFFEE SUBSTITUTES,Congo (Kinshasa),2700,534102
2011,071,COFFEE AND COFFEE SUBSTITUTES,Burundi,0,9764790
2011,071,COFFEE AND COFFEE SUBSTITUTES,Rwanda,0,28974134
2011,071,COFFEE AND COFFEE SUBSTITUTES,Ethiopia,0,103703574
2011,071,COFFEE AND COFFEE SUBSTITUTES,Djibouti,0,830244
2011,071,COFFEE AND COFFEE SUBSTITUTES,Uganda,0,29238078
2011,071,COFFEE AND COFFEE SUBSTITUTES,Kenya,0,40754657
2011,071,COFFEE AND COFFEE SUBSTITUTES,Tanzania,0,29075157
2011,071,COFFEE AND COFFEE SUBSTITUTES,Madagascar,0,2485596
2011,071,COFFEE AND COFFEE SUBSTITUTES,South Africa,1085288,497924
2011,071,COFFEE AND COFFEE SUBSTITUTES,Namibia,232642,0
2011,071,COFFEE AND COFFEE SUBSTITUTES,Zambia,0,109786
2011,071,COFFEE AND COFFEE SUBSTITUTES,Zimbabwe,0,127157
2011,071,COFFEE AND COFFEE SUBSTITUTES,Malawi,0,548703
2012,071,COFFEE AND COFFEE SUBSTITUTES,Canada,934465209,423582123
2012,071,COFFEE AND COFFEE SUBSTITUTES,Mexico,32769454,600240123
2012,071,COFFEE AND COFFEE SUBSTITUTES,Guatemala,462915,584163125
2012,071,COFFEE AND COFFEE SUBSTITUTES,Belize,3219309,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,El Salvador,671089,123612158
2012,071,COFFEE AND COFFEE SUBSTITUTES,Honduras,250075,290558824
2012,071,COFFEE AND COFFEE SUBSTITUTES,Nicaragua,654432,232198824
2012,071,COFFEE AND COFFEE SUBSTITUTES,Costa Rica,571128,262398669
2012,071,COFFEE AND COFFEE SUBSTITUTES,Panama,532876,8962171
2012,071,COFFEE AND COFFEE SUBSTITUTES,Bermuda,1882509,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,Bahamas,2245130,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,Jamaica,623142,4483343
2012,071,COFFEE AND COFFEE SUBSTITUTES,Turks and Caicos Islands,149431,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,Cayman Islands,686806,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,Haiti,19412,661684
2012,071,COFFEE AND COFFEE SUBSTITUTES,Dominican Republic,1685738,23259715
2012,071,COFFEE AND COFFEE SUBSTITUTES,British Virgin Islands,65813,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,St Kitts and Nevis,45371,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,Antigua and Barbuda,69369,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,Dominica,38173,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,St Lucia,159699,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,St Vincent and the Grenadines,13366,10851
2012,071,COFFEE AND COFFEE SUBSTITUTES,Grenada,42325,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,Barbados,470159,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,Trinidad and Tobago,1161240,6849
2012,071,COFFEE AND COFFEE SUBSTITUTES,Sint Maarten,162239,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,Curacao,47485,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,Aruba,245366,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,Colombia,2619557,1023592915
2012,071,COFFEE AND COFFEE SUBSTITUTES,Venezuela,190627,85791
2012,071,COFFEE AND COFFEE SUBSTITUTES,Guyana,269097,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,Suriname,6656,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,French Guiana,7669,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,Ecuador,472515,10160820
2012,071,COFFEE AND COFFEE SUBSTITUTES,Peru,1371459,248047656
2012,071,COFFEE AND COFFEE SUBSTITUTES,Bolivia,0,5558496
2012,071,COFFEE AND COFFEE SUBSTITUTES,Chile,1476074,3862
2012,071,COFFEE AND COFFEE SUBSTITUTES,Brazil,3585117,1498638152
2012,071,COFFEE AND COFFEE SUBSTITUTES,Paraguay,3201,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,Uruguay,36055,0
2012,071,COFFEE AND COFFEE SUBSTITUTES,Argentina,1778061,247399
2012,071,COFFEE AND COFFEE SUBSTITUTES,Iceland,158380,4115
2012,071,COFFEE AND COFFEE SUBSTITUTES,Sweden,676925,20035035
2012,071,COFFEE AND COFFEE SUBSTITUTES,Norway,78512,71015
2012,071,COFFEE AND COFFEE SUBSTITUTES,Finland,22757,28629
2012,071,COFFEE AND COFFEE SUBSTITUTES,Denmark,956586,126216
2012,071,COFFEE AND COFFEE SUBSTITUTES,United Kingdom,5824422,4883157
2012,071,COFFEE AND COFFEE SUBSTITUTES,Ireland,192191,215245
2012,071,COFFEE AND COFFEE SUBSTITUTES,Netherlands,2551221,18255620
2012,071,COFFEE AND COFFEE SUBSTITUTES,Belgium,3552472,3304107
2012,071,COFFEE AND COFFEE SUBSTITUTES,France,3756708,19353294
2012,071,COFFEE AND COFFEE SUBSTITUTES,Germany,21537622,164988458
2012,071,COFFEE AND COFFEE SUBSTITUTES,Austria,430455,316433
2012,071,COFFEE AND COFFEE SUBSTITUTES,Czech Republic,19757,0
